epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,60.465,0.57217,0.27528,0.40491,0.33315,1.11521,0.99796,1,0.995,0.78748,0.99796,1,0.995,0.97501,0.72202,0.18,0.16307,0.321,1.21097,0.0006172,0.0006172,0.0006172
60,61.4431,0.58809,0.26253,0.35093,0.35323,1.09693,0.99794,1,0.995,0.79786,0.99794,1,0.995,0.97913,0.70076,0.15721,0.15688,0.32539,1.18392,0.0006106,0.0006106,0.0006106
61,62.4289,0.57116,0.28618,0.36598,0.32819,1.09537,0.99793,1,0.995,0.76722,0.99793,1,0.995,0.98476,0.76974,0.14837,0.1936,0.36972,1.23495,0.000604,0.000604,0.000604
62,63.4076,0.52845,0.27766,0.31172,0.29622,1.09616,0.99791,1,0.995,0.76381,0.99791,1,0.995,0.97873,0.80256,0.13903,0.21115,0.37287,1.25415,0.0005974,0.0005974,0.0005974
63,64.3906,0.5192,0.27179,0.29272,0.31144,1.06834,0.99795,1,0.995,0.79498,0.99795,1,0.995,0.98342,0.77329,0.11356,0.24345,0.33301,1.22844,0.0005908,0.0005908,0.0005908
64,65.3773,0.53817,0.26619,0.31448,0.31546,1.11439,0.99799,1,0.995,0.80306,0.99799,1,0.995,0.98313,0.74649,0.11596,0.26745,0.30658,1.21351,0.0005842,0.0005842,0.0005842
65,66.3779,0.56777,0.24503,0.30373,0.32488,1.10448,0.99795,1,0.995,0.80366,0.99795,1,0.995,0.98248,0.71288,0.13837,0.22725,0.31583,1.17082,0.0005776,0.0005776,0.0005776
66,67.3511,0.50672,0.30884,0.32914,0.29833,1.08933,0.99795,1,0.995,0.7893,0.99795,1,0.995,0.98115,0.7483,0.13597,0.199,0.3303,1.20325,0.000571,0.000571,0.000571
67,68.3596,0.48554,0.23341,0.29412,0.27784,1.06783,1,1,0.995,0.79409,1,1,0.995,0.98088,0.73336,0.11327,0.16075,0.31436,1.18099,0.0005644,0.0005644,0.0005644
68,69.3715,0.56454,0.29555,0.30897,0.32643,1.10368,1,1,0.995,0.81916,1,1,0.995,0.97527,0.63487,0.11084,0.1409,0.28702,1.10586,0.0005578,0.0005578,0.0005578
69,70.3658,0.56123,0.26701,0.30664,0.31727,1.07418,1,1,0.995,0.83115,1,1,0.995,0.97181,0.6194,0.1203,0.15198,0.28683,1.10501,0.0005512,0.0005512,0.0005512
70,71.3489,0.50662,0.20745,0.3391,0.29171,1.05837,0.99795,1,0.995,0.79827,0.99795,1,0.995,0.97312,0.6785,0.11906,0.16983,0.29977,1.14673,0.0005446,0.0005446,0.0005446
71,72.336,0.59005,0.22885,0.31972,0.31602,1.11742,0.99792,1,0.995,0.76373,0.99792,1,0.995,0.992,0.86483,0.14855,0.2293,0.3412,1.30252,0.000538,0.000538,0.000538
72,73.319,0.51734,0.19504,0.35988,0.29611,1.07812,0.99788,1,0.995,0.78274,0.99788,1,0.995,0.992,0.84083,0.15871,0.31443,0.31651,1.26327,0.0005314,0.0005314,0.0005314
73,74.322,0.50361,0.20023,0.30883,0.28339,1.05124,0.9979,1,0.995,0.80358,0.9979,1,0.995,0.992,0.75421,0.1486,0.29911,0.29136,1.20202,0.0005248,0.0005248,0.0005248
74,75.3461,0.50621,0.17922,0.29454,0.28423,1.03984,0.99786,1,0.995,0.81039,0.99786,1,0.995,0.992,0.70288,0.13926,0.26139,0.28976,1.16941,0.0005182,0.0005182,0.0005182
75,76.342,0.53597,0.28488,0.2947,0.28902,1.06512,1,1,0.995,0.81597,1,1,0.995,0.97871,0.6735,0.11763,0.2207,0.26702,1.15155,0.0005116,0.0005116,0.0005116
76,77.3266,0.52453,0.25936,0.29878,0.29252,1.05822,1,1,0.995,0.80174,1,1,0.995,0.98359,0.70469,0.12767,0.1713,0.28968,1.17949,0.000505,0.000505,0.000505
77,78.3068,0.50859,0.22567,0.30297,0.30171,1.04835,0.99791,1,0.995,0.81438,0.99791,1,0.995,0.97679,0.67697,0.12805,0.17736,0.29253,1.14911,0.0004984,0.0004984,0.0004984
