epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,65.637,1.8544,0.44663,0.41088,2.14659,2.20449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002014,0.002014,0.002014
123,66.1563,1.87855,0.35041,0.40423,2.20286,2.22702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001948,0.001948,0.001948
124,66.6708,1.88102,0.33242,0.42212,2.15662,2.22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
125,67.1746,1.88527,0.31536,0.39095,2.09674,2.26956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001816,0.001816,0.001816
126,67.6986,1.83146,0.37948,0.38341,2.17742,2.23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0.00175,0.00175
127,68.2011,1.8314,0.35216,0.38693,2.0929,2.15644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
128,68.7125,1.90396,0.3812,0.4084,2.26847,2.19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001618,0.001618,0.001618
129,69.2169,1.85018,0.36649,0.35766,2.13231,2.16933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552,0.001552,0.001552
130,69.7396,1.80845,0.35718,0.35686,2.15027,2.16967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
131,70.2482,1.79806,0.35268,0.37655,2.05431,2.15432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142,0.00142,0.00142
132,70.7684,1.85508,0.31788,0.31706,2.16351,2.17932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001354,0.001354,0.001354
133,71.2806,1.92486,0.34868,0.35485,2.07868,2.14708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288,0.001288,0.001288
