epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,129.291,0.91558,0.21822,0.26791,0.54666,1.41877,0.97808,0.94118,0.98665,0.7335,0.93999,0.98039,0.98799,0.98477,0.94899,0.10627,0.08003,0.47889,1.52049,0.000604,0.000604,0.000604
62,131.591,0.89958,0.15863,0.22862,0.56505,1.3679,0.94323,0.97744,0.99088,0.69065,0.97633,0.96078,0.99278,0.9924,1.07399,0.09098,0.06063,0.47416,1.57079,0.0005974,0.0005974,0.0005974
63,133.997,0.97379,0.19565,0.23826,0.54923,1.39452,0.96138,0.97628,0.99214,0.73936,0.99034,0.98039,0.99411,0.99008,0.91038,0.10579,0.06356,0.4267,1.47747,0.0005908,0.0005908,0.0005908
64,136.373,0.86987,0.18417,0.22222,0.51071,1.36597,0.98029,0.97548,0.99183,0.75069,0.99692,0.98039,0.99379,0.98879,0.90243,0.1049,0.06405,0.42824,1.49741,0.0005842,0.0005842,0.0005842
65,138.632,0.86496,0.15172,0.21505,0.54079,1.36151,0.97597,0.98039,0.98395,0.71573,0.97597,0.98039,0.99316,0.99132,1.02353,0.09287,0.06916,0.45656,1.59841,0.0005776,0.0005776,0.0005776
66,140.653,0.88045,0.16278,0.21802,0.53675,1.35063,0.95686,1,0.98587,0.72059,0.95686,1,0.99347,0.99195,0.94063,0.10013,0.08082,0.42968,1.51838,0.000571,0.000571,0.000571
67,142.678,0.85159,0.15748,0.21018,0.48864,1.36067,0.96211,0.99594,0.98577,0.71013,0.96211,0.99594,0.9923,0.98952,0.99646,0.10201,0.08081,0.44297,1.569,0.0005644,0.0005644,0.0005644
68,144.815,0.90191,0.15234,0.21218,0.50501,1.39049,0.94194,1,0.98474,0.70841,0.94194,1,0.98964,0.98866,1.08234,0.10846,0.06881,0.49136,1.64551,0.0005578,0.0005578,0.0005578
69,147.117,0.88011,0.14182,0.20183,0.47633,1.40126,0.94151,1,0.98728,0.70772,0.94151,1,0.99328,0.98642,1.06519,0.10972,0.06997,0.50636,1.61471,0.0005512,0.0005512,0.0005512
70,149.417,0.86443,0.14389,0.15759,0.46641,1.34697,0.94138,1,0.98728,0.72182,0.94138,1,0.99288,0.98885,0.99877,0.10601,0.07039,0.48935,1.56272,0.0005446,0.0005446,0.0005446
