epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,81.0348,0.76306,0.15248,0.22839,0.51059,1.09995,0.93747,0.91784,0.90895,0.64357,0.93747,0.91784,0.91038,0.90285,1.09417,0.20318,0.11567,0.66345,1.22086,0.0003928,0.0003928,0.0003928
94,81.8746,0.74335,0.17187,0.17689,0.47125,1.0822,0.97467,0.85714,0.90775,0.62665,0.97467,0.85714,0.90961,0.90248,1.1569,0.20889,0.12434,0.70688,1.27522,0.0003862,0.0003862,0.0003862
95,82.7207,0.72299,0.14746,0.18079,0.44525,1.06837,0.97466,0.85714,0.90753,0.60299,0.97466,0.85714,0.90932,0.90217,1.21052,0.21309,0.13742,0.75019,1.31567,0.0003796,0.0003796,0.0003796
96,83.5528,0.75455,0.096,0.19324,0.48896,1.08875,0.97477,0.85714,0.90946,0.64261,0.97477,0.85714,0.91085,0.90696,1.12851,0.17397,0.12711,0.6986,1.24057,0.000373,0.000373,0.000373
97,84.3883,0.74525,0.13442,0.21533,0.45643,1.08363,0.94753,0.91837,0.92729,0.67866,0.94753,0.91837,0.92865,0.92639,1.0422,0.15999,0.11722,0.65479,1.20823,0.0003664,0.0003664,0.0003664
98,85.2299,0.81851,0.16359,0.26908,0.51463,1.13036,0.97574,0.91837,0.93126,0.67763,0.97574,0.91837,0.93268,0.92243,1.02385,0.14887,0.10126,0.63615,1.23565,0.0003598,0.0003598,0.0003598
99,86.0805,0.82549,0.13851,0.24289,0.49323,1.15958,0.95681,0.93878,0.93271,0.6706,0.95681,0.93878,0.93455,0.92968,1.06307,0.13869,0.09832,0.57431,1.27378,0.0003532,0.0003532,0.0003532
100,86.9241,0.74351,0.13136,0.25056,0.50839,1.08075,0.95824,0.93667,0.95411,0.6341,0.95824,0.93667,0.95813,0.95135,1.17173,0.12558,0.10273,0.55937,1.30784,0.0003466,0.0003466,0.0003466
101,87.7675,0.70747,0.10908,0.17579,0.44297,1.06442,0.93975,0.95509,0.9566,0.62894,0.93975,0.95509,0.9615,0.95218,1.17354,0.12474,0.10103,0.5567,1.29656,0.00034,0.00034,0.00034
102,88.6086,0.7625,0.12321,0.22434,0.49586,1.11082,0.95575,0.95918,0.95946,0.65477,0.95575,0.95918,0.96412,0.95232,1.08802,0.11186,0.08917,0.54018,1.23212,0.0003334,0.0003334,0.0003334
