epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,224.067,0.95229,0.16972,0.18012,0.51775,1.47468,0.9621,0.95799,0.98057,0.67218,0.99985,0.9434,0.99214,0.98867,1.09125,0.13748,0.08487,0.50852,1.7025,0.0004258,0.0004258,0.0004258
89,226.538,0.88081,0.14345,0.15815,0.50254,1.43255,0.97723,0.9434,0.98298,0.73041,1,0.93849,0.98965,0.97593,1.01588,0.14714,0.06256,0.49391,1.68871,0.0004192,0.0004192,0.0004192
90,229.023,0.92383,0.17199,0.22515,0.52776,1.4417,0.97932,0.9434,0.98424,0.69197,0.97932,0.9434,0.99091,0.98055,1.12804,0.14095,0.05508,0.51441,1.856,0.0004126,0.0004126,0.0004126
91,231.51,0.90513,0.1409,0.17768,0.49854,1.4251,0.95844,0.98113,0.98321,0.65784,0.95844,0.98113,0.99121,0.98741,1.22765,0.11583,0.04819,0.52688,1.97452,0.000406,0.000406,0.000406
92,234.005,0.8944,0.12345,0.14074,0.47146,1.41458,0.96289,0.97923,0.98555,0.71182,0.96289,0.97923,0.98555,0.98498,1.02863,0.1176,0.05303,0.47189,1.74036,0.0003994,0.0003994,0.0003994
93,236.628,0.91769,0.15383,0.15719,0.50748,1.46316,0.96017,0.96226,0.98499,0.70361,0.96017,0.96226,0.98499,0.98208,1.01707,0.12029,0.0541,0.47079,1.71896,0.0003928,0.0003928,0.0003928
94,239.111,0.86784,0.17528,0.17143,0.49338,1.40804,0.96291,0.97977,0.98878,0.68599,0.96291,0.97977,0.98878,0.9821,1.09409,0.1219,0.05315,0.47907,1.78419,0.0003862,0.0003862,0.0003862
95,241.592,0.958,0.15463,0.1855,0.53348,1.45917,0.95477,0.96226,0.98646,0.70322,0.95477,0.96226,0.98646,0.98646,0.96868,0.10794,0.05782,0.44125,1.647,0.0003796,0.0003796,0.0003796
96,244.071,0.85909,0.13773,0.18204,0.47279,1.38676,0.98067,0.95728,0.98713,0.71693,0.98067,0.95728,0.98713,0.98578,0.95696,0.11399,0.06091,0.44128,1.6387,0.000373,0.000373,0.000373
97,246.557,0.90305,0.14204,0.19487,0.54827,1.40427,0.97579,0.9434,0.98636,0.66753,0.97579,0.9434,0.98911,0.97872,1.12526,0.12369,0.06127,0.48355,1.81232,0.0003664,0.0003664,0.0003664
98,249.036,0.87085,0.11895,0.14862,0.48918,1.40381,0.98034,0.94103,0.98542,0.6655,0.98974,0.9434,0.9913,0.98195,1.12669,0.11675,0.05796,0.4896,1.81186,0.0003598,0.0003598,0.0003598
99,251.529,0.8414,0.13588,0.13743,0.47887,1.37603,0.98024,0.93609,0.98803,0.71282,0.99146,0.9434,0.99097,0.98787,1.02473,0.1075,0.05501,0.46766,1.70687,0.0003532,0.0003532,0.0003532
100,254.017,0.8589,0.13054,0.1587,0.48226,1.41028,0.94532,0.97867,0.98808,0.71092,0.99072,0.9434,0.99097,0.98837,0.996,0.10335,0.04718,0.45544,1.67382,0.0003466,0.0003466,0.0003466
101,256.519,0.91003,0.16444,0.18878,0.51313,1.43462,0.94279,0.96226,0.98537,0.65161,0.98303,0.9434,0.99147,0.98964,1.22234,0.10642,0.04411,0.48945,1.9138,0.00034,0.00034,0.00034
102,258.999,0.95111,0.14998,0.18013,0.51417,1.46356,0.94536,0.97944,0.9842,0.65436,0.97561,0.96226,0.99207,0.98971,1.19889,0.10954,0.04821,0.50138,1.86518,0.0003334,0.0003334,0.0003334
103,261.514,0.96848,0.15996,0.21544,0.55538,1.46052,0.94539,0.97991,0.98316,0.70928,0.98076,0.96226,0.99274,0.98987,1.03556,0.11005,0.05277,0.47203,1.70262,0.0003268,0.0003268,0.0003268
104,264.001,0.85252,0.12065,0.15488,0.47214,1.39117,0.94316,0.96226,0.98387,0.66518,0.97833,0.96226,0.99036,0.98841,1.19412,0.10265,0.05655,0.49289,1.90327,0.0003202,0.0003202,0.0003202
105,266.508,0.82733,0.11748,0.13773,0.46311,1.35578,0.94312,0.96226,0.98692,0.61064,0.97914,0.96226,0.98995,0.98904,1.42272,0.09579,0.04976,0.51955,2.18821,0.0003136,0.0003136,0.0003136
106,268.986,0.90107,0.12986,0.14418,0.4901,1.42182,0.96226,0.96207,0.98721,0.63847,0.97941,0.96226,0.99136,0.99053,1.34443,0.09645,0.04631,0.49022,2.06865,0.000307,0.000307,0.000307
107,271.482,0.77422,0.10588,0.14955,0.43143,1.29184,0.96267,0.98113,0.98599,0.69564,0.96267,0.98113,0.99266,0.98974,1.14636,0.09633,0.04069,0.44328,1.81653,0.0003004,0.0003004,0.0003004
108,273.978,0.81768,0.12511,0.15277,0.4847,1.37823,0.98075,0.96111,0.9829,0.6926,0.98075,0.96111,0.99271,0.98888,1.10768,0.09619,0.03852,0.44607,1.81174,0.0002938,0.0002938,0.0002938
109,276.487,0.86869,0.15237,0.16331,0.50043,1.40662,0.96288,0.97878,0.98226,0.65966,0.96288,0.97878,0.99226,0.98835,1.19436,0.09942,0.0367,0.46732,1.89719,0.0002872,0.0002872,0.0002872
110,278.962,0.85057,0.1611,0.19008,0.52952,1.37075,0.98075,0.96109,0.98342,0.70305,0.98075,0.96109,0.98803,0.98292,1.06813,0.10285,0.03612,0.44502,1.7724,0.0002806,0.0002806,0.0002806
111,281.471,0.79546,0.13504,0.16529,0.46639,1.3125,0.94326,0.98113,0.98106,0.71321,0.94326,0.98113,0.98596,0.981,0.99247,0.10361,0.0386,0.43301,1.6905,0.000274,0.000274,0.000274
112,283.961,0.8452,0.13003,0.14761,0.44731,1.35139,0.98067,0.95734,0.98227,0.71435,0.98067,0.95734,0.9888,0.97791,0.99696,0.10203,0.03917,0.43826,1.70753,0.0002674,0.0002674,0.0002674
113,286.458,0.81631,0.13369,0.16449,0.46818,1.367,0.97144,0.96226,0.98265,0.66042,0.97144,0.96226,0.9888,0.9861,1.20561,0.09841,0.04316,0.48387,2.0233,0.0002608,0.0002608,0.0002608
114,288.943,0.83146,0.17324,0.16267,0.47675,1.38301,0.96293,0.98023,0.98487,0.63839,0.96293,0.98023,0.99064,0.98862,1.31097,0.09695,0.0516,0.50187,2.16781,0.0002542,0.0002542,0.0002542
115,291.454,0.84824,0.11859,0.15358,0.44971,1.36665,0.9628,0.98113,0.9869,0.65765,0.9628,0.98113,0.99017,0.98868,1.24002,0.10305,0.05504,0.48848,2.04249,0.0002476,0.0002476,0.0002476
